	Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
357	357	0	0.3614895549500454	1.4992526497159686	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.3160000000007	561	627	561	561	571	561	561	691	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0913	adam	5	+accuracy	0.9019194756554308	2547.3160000000007	16.0	4	561	627	561	561	571	561	561	119	0.34624954194444396	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.60265029498509
358	358	4	0.37057220708446864	3.5382479395185205	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.1												linear					bag_of_word_counts	classifier	2539.136	561	1029	689	561	561	561	705	691	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0683	adam	5	+accuracy	0.9165496254681648	2539.136	511.00000000000006	8	561	561	689	561	561	561	705	561	0.2438359423488211	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.63975304876055
359	359	0	0.40417801998183467	1.3460835899625505	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.368	561	561	561	561	643	569	561	659	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.044	adam	5	+accuracy	0.9612593632958799	2543.356	14.0	4	561	561	561	561	643	569	561	659	0.12376076128152425	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7275618008204874
360	360	0	0.37057220708446864	1.3992159468787058	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	216.0		175.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.652	653	569	601	561	561	679	655	581	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0093	adam	5	+accuracy	0.7514044943820225	2546.636	34.0	4	653	569	601	561	561	679	655	581	0.7968901576620809	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.9928005150386254
361	361	1	0.3478655767484105	3.2819599696568083	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1												linear					bag_of_word_counts	classifier	2542.024	561	607	561	561	561	561	1001	743	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0822	adam	5	+accuracy	0.8982911985018727	2542.016	317.0	5	561	549	561	561	561	561	561	561	0.30592328545110725	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.660116066251481
362	362	0	0.27883742052679383	2908.8449672154024	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	460.0		147.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2553.012	561	561	561	665	561	695	571	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0982	adam	5	+accuracy	0.27902621722846443	2552.924	30.000000000000004	4	561	561	561	665	561	681	571	10	5684.2970184440455	0	0.22161671207992734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3050.232457624163
363	363	2	0.2479564032697548	248.92058214460098	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	483.0		269.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.224	561	571	561	685	561	611	607	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0374	adam	5	+accuracy	0.25971441947565543	2548.212	39.0	6	561	561	561	685	561	601	607	561	606.3558837679888	0	0.2270663033605813	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	508.05078386579237
364	364	0	0.35603996366939145	1.5455546293939864	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1												linear					bag_of_word_counts	classifier	2577.988	561	1113	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0225	adam	5	+accuracy	0.9294241573033708	2577.988	229.00000000000003	4	561	0	0	0	561	0	561	561	0.2566738096013498	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0068718842097693
365	365	4	0.25340599455040874	2.8747531345912387	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.1		maxpool		True		451.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2570.248	561	561	587	1029	561	561	645	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0874	adam	5	+accuracy	0.2388810861423221	2570.248	102.0	8	561	561	275	1029	561	561	643	621	2.888895595118348	0	0.2261580381471389	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.54120980330876
366	366	12	0.26793823796548594	8135.581467546734	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	32	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	462.0		152.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.456	617	561	561	711	561	561	681	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0441	adam	5	+accuracy	0.3433988764044944	2550.456	95.0	16	561	561	561	711	561	561	681	561	44.290565503224	0	0.1952770208900999	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	11041.936565290178
367	367	0	0.3878292461398729	1.434514158112662	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.8720000000008	561	561	561	665	561	695	571	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.05	adam	5	+accuracy	0.9485018726591758	2543.868	16.0	4	561	561	561	665	561	681	571	10	0.16245502696724867	0	0.3524069028156221	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.709113836288452
368	368	0	0.26975476839237056	1.89797956262316	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1					50.0			[1, 2, 3, 4, 5]	240.0		330.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.516	561	571	617	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0208	adam	5	+accuracy	0.2646301498127341	2547.512	22.0	4	561	553	617	561	561	561	561	561	25.75272188650981	0	0.26430517711171664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	37.18120662144252
369	369	0	0.4205267938237965	1.335594027382987	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		meanpool		True		85.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.336	561	689	561	569	587	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0402	adam	5	+accuracy	0.8439840823970037	2547.332000000001	33.0	4	561	689	561	569	587	561	561	561	0.4410338094841675	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3343035970415387
370	370	0	0.3587647593097185	1.450857080732073	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.496	561	561	561	561	571	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.085	adam	5	+accuracy	0.8348548689138576	2544.496	15.000000000000002	4	561	561	561	561	571	561	561	561	0.5563441832804501	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3856722967965265
371	371	6	0.34877384196185285	4.475532048089164	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4												linear					bag_of_word_counts	classifier	2539.824	1159	997	561	561	635	661	571	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0746	adam	5	+accuracy	0.7633426966292135	2539.824	477.00000000000006	10	179	561	561	561	609	561	0	571	1.1019072586231018	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.42640060697283
372	372	9	0.2724795640326976	892.2586717333113	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.0					50.0			[1, 2, 3, 4, 5]	303.0		190.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.256	693	571	561	629	639	899	939	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0482	adam	5	+accuracy	0.2842930711610487	2547.252	65.0	13	693	561	561	629	10	899	287	10	30.60457207736897	0	0.15258855585831066	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2292.47731854575
373	373	0	0.4277929155313352	1.3077113815716337	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2		attention		True		171.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.716	937	647	561	561	561	663	623	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0077	adam	5	+accuracy	0.9404260299625468	2547.716	35.0	4	907	647	561	561	561	663	623	561	0.16961491675803278	0	0.3723887375113533	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.4574247223990304
374	374	5	0.3533151680290645	5.020497907911028	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.1												linear					bag_of_word_counts	classifier	2544.628	561	561	561	1029	561	561	1035	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0957	adam	5	+accuracy	0.9064840823970036	2544.628	464.00000000000006	9	561	561	561	561	561	561	1035	647	0.33054807142455706	0	0.32515894641235243	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.726641355242047
375	375	10	0.259763851044505	5638.900896562849	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.2					50.0			[1, 2, 3, 4, 5]	236.0		507.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.248	561	561	775	631	679	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0457	adam	5	+accuracy	0.2720037453183521	2549.248	66.0	14	561	561	639	631	679	561	561	561	211.05067789688545	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9994.500919451031
376	376	9	0.2652134423251589	32350.02143205915	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	341.0		221.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.472	561	561	561	561	671	691	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0897	adam	5	+accuracy	0.34562265917603	2550.472	77.0	13	561	561	561	561	671	691	561	669	178.69203857469205	0	0.15440508628519528	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	36681.18014526367
377	377	0	0.4069028156221617	1.3401988097599575	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.808	561	733	561	571	561	827	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0439	adam	5	+accuracy	0.9563436329588016	2544.808	14.0	4	561	733	561	571	561	417	561	561	0.1442950703761774	0	0.35967302452316074	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7326757839747833
378	378	4	0.2515894641235241	5.9150709969656825	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4		final_state		True		466.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2555.096	561	561	561	561	561	561	793	591	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0794	adam	5	+accuracy	0.2324438202247191	2555.084	70.0	8	561	561	561	561	561	561	793	591	8.371126633011894	0	0.22343324250681199	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.620118161610192
379	379	2	0.3587647593097185	2.3467270272118705	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1												linear					bag_of_word_counts	classifier	2539.78	693	561	561	629	711	1101	1149	625	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0468	adam	5	+accuracy	0.9316479400749064	2539.78	218.0	6	561	561	561	561	711	1101	561	599	0.19240954682956474	0	0.3315168029064487	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.1509545496531897
380	380	8	0.3605812897366031	2.8131409576960973	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.4												linear					bag_of_word_counts	classifier	2541.04	721	717	703	719	561	561	669	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0345	adam	5	+accuracy	0.7926029962546817	2541.036	720.0	12	561	561	561	0	561	561	561	561	0.5967211625102754	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.2539377178464624
381	381	0	0.3578564940962761	1.4314255271639142	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		attention		True		225.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.792	561	571	561	629	639	561	611	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0478	adam	5	+accuracy	0.25620318352059923	2546.792	36.0	4	561	549	561	627	639	0	611	561	1.9661173807101304	0	0.2579473206176203	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.898056939670017
382	382	8	0.3524069028156221	3.2694332940237865	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.0												linear					bag_of_word_counts	classifier	2541.136	643	733	645	723	561	969	631	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0504	adam	5	+accuracy	0.9978932584269664	2541.128	548.0	12	383	561	629	561	561	561	561	10	0.017747926476938226	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7716554777962816
383	383	0	0.3978201634877384	1.3280881336757115	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.3920000000007	561	561	571	561	0	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0187	adam	5	+accuracy	0.9682818352059924	2546.388	17.0	4	561	561	571	561	0	561	561	561	0.10987015802427176	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.9998499495642528
384	384	0	0.34150772025431425	2.3914405924933297	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear					bag_of_word_counts	classifier	2546.9	561	561	775	679	743	561	561	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0632	adam	5	+accuracy	0.7231975655430711	2546.9	250.00000000000003	4	561	561	653	499	689	561	561	561	1.0297850346408979	0	0.3387829246139873	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.4460249696459084
385	385	1	0.2443233424159855	2.8627047845295497	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		final_state		True		375.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.492	561	561	587	1029	561	561	595	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0955	adam	5	+accuracy	0.2311563670411985	2551.488	41.0	5	561	561	587	1029	561	561	595	721	5.585703041669581	0	0.22070844686648505	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.62002534866333
386	386	2	0.26793823796548594	3.265950059890747	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0		final_state		True		410.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2575.288	561	561	1073	561	561	561	561	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0902	adam	5	+accuracy	0.2298689138576779	2575.288	72.0	6	561	561	1035	561	561	561	10	561	2.635444062925904	0	0.17801998183469572	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.2248139790126253
