Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
325	4	0.4896788990825688	0.6985047289303371	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.54	555	533	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003726458712485103	adam	10	+accuracy	0.51	2475.54	8.0	13	10	485	555	555	183	555	193	10	0.7007437348365784	0	0.4782110091743119	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6976115916456495
326	19	0.4793577981651376	0.6937764244420188	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.1		final_state		True		397.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2493.3520000000003	715	637	599	929	757	643	857	779	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.2194708784837594e-05	adam	10	+accuracy	0.6	2493.3520000000003	19.0	28	715	637	321	743	757	643	313	185	0.6903713643550873	0	0.4793577981651376	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6937593817710876
327	4	0.5275229357798165	0.6916729552405221	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4												linear					bag_of_word_counts	classifier	2483.344	1651	1649	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.67664658587043e-05	adam	10	+accuracy	0.56	2483.34	306.0	13	1651	1649	1651	1651	1651	1651	1651	1651	0.6846250891685486	0	0.5263761467889908	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6914996973105839
328	16	0.6181192660550459	0.7850085071155003	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.1												linear					bag_of_word_counts	classifier	2482.04	1649	1651	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05291669984112137	adam	10	+accuracy	1.0	2482.04	536.0	25	1106	1651	1106	1651	1651	1106	1651	1106	0.028427013196051117	0	0.6169724770642202	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7847400435379573
329	0	0.4805045871559633	0.7102834837777274	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.2039999999997	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0010292532644577098	adam	10	+accuracy	0.64	2485.2039999999997	4.0	9	555	555	555	555	555	555	555	555	0.6763618588447571	0	0.4644495412844037	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6977266286100661
330	0	0.4908256880733945	0.7193561707224164	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	244.0		247.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.44	587	455	423	681	605	621	621	615	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5691063229827615e-06	adam	10	+accuracy	0.55	2480.44	6.0	9	10	399	385	681	10	621	621	161	0.7104208171367645	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7085542806557247
331	17	0.481651376146789	0.6980163880756923	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2476.404	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007070580399611062	adam	10	+accuracy	0.46	2476.404	16.0	26	10	245	10	555	555	0	555	555	0.7150383293628693	0	0.481651376146789	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.697938974414553
332	3	0.5298165137614679	118.53610965183806	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	341.0		149.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2483.196	583	673	641	681	631	671	621	683	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07440666432888464	adam	10	+accuracy	1.0	2483.196	6.0	12	583	673	641	681	631	537	10	683	0.0	0	0.5114678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	408.88849312918535
333	4	0.5286697247706422	0.963598826101848	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4		attention		True		311.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.292	647	695	763	749	613	769	609	861	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03040389224080845	adam	10	+accuracy	0.65	2484.292	8.0	13	647	695	517	749	589	227	609	861	0.7681933641433716	0	0.518348623853211	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7925137068544116
334	14	0.5951834862385321	0.6795651486941746	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.3												linear					bag_of_word_counts	classifier	2483.092	1649	1651	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004475278650554004	adam	10	+accuracy	1.0	2483.092	512.0	23	1106	1651	1106	1651	1651	1651	1651	1104	0.4345097243785858	0	0.5951834862385321	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6792354668889727
335	18	0.6892201834862385	0.7643044548375266	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.2		attention		True		160.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.136	847	631	995	639	675	711	933	895	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0019728807336855075	adam	10	+accuracy	0.93	2484.136	19.0	27	847	10	995	639	675	221	201	895	0.20705315470695496	0	0.6846330275229358	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8231845306498664
336	11	0.5286697247706422	0.6909609224115101	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	241.0		353.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2479.284	661	579	663	631	627	641	669	635	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.1402775432301e-06	adam	10	+accuracy	0.46	2479.268	10.0	20	661	335	10	631	595	605	669	323	0.6962105631828308	0	0.5252293577981652	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6909617441041129
337	5	0.661697247706422	0.6342914572783879	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.404	373	555	375	405	555	555	407	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.02328519991134223	adam	10	+accuracy	0.97	2480.404	6.0	14	351	555	337	359	555	10	389	555	0.2523424327373505	0	0.643348623853211	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6247242774282183
338	12	0.6387614678899083	0.7985921055078506	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.3		final_state		True		295.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2487.86	0	0	689	0	0	681	647	827	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.018662292806771584	adam	10	+accuracy	0.99	2487.86	55.0	21	0	0	0	0	0	681	0	827	0.07861754298210144	0	0.625	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8768702681575503
339	20	0.5711009174311926	0.6867788859776088	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.4												linear					bag_of_word_counts	classifier	2482.1	1651	1651	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0028818850829720488	adam	10	+accuracy	0.97	2482.1	650.0	29	1651	1651	1651	1651	1651	1651	1649	1651	0.5178971588611603	0	0.5699541284403671	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6866845531123025
340	4	0.5344036697247706	5.979237999234881	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	365.0		271.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2482.596	665	637	635	573	643	711	661	667	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.032079198941180026	adam	10	+accuracy	1.0	2482.596	10.0	13	0	10	177	189	643	711	185	667	0.042820582166314125	0	0.5252293577981652	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	13.148708207266669
341	3	0.4839449541284404	0.6954707503318787	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.2												linear					bag_of_word_counts	classifier	2482.4120000000003	1651	1649	1651	1649	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001668985590615612	adam	10	+accuracy	0.66	2482.4120000000003	286.0	12	1651	1649	1651	1649	1651	1651	1651	1651	0.6808290481567383	0	0.4805045871559633	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6951496643679482
342	0	0.5080275229357798	0.7271587976387569	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.46	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.770074539775568e-05	adam	10	+accuracy	0.49	2475.46	5.0	9	555	555	555	555	555	555	555	555	0.7257777750492096	0	0.5080275229357798	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7258335862840924
343	11	0.5080275229357798	0.6950121521949768	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	279.0		383.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2481.044	647	681	641	635	601	633	639	613	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.0583444833462795e-06	adam	10	+accuracy	0.58	2481.044	9.0	20	647	681	641	635	601	633	639	613	0.6863622963428497	0	0.4988532110091743	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6946945871625628
344	16	0.7018348623853211	0.6709764280489513	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.1		attention		True		268.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2481.6639999999998	889	645	995	639	769	587	751	895	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0030040653144689216	adam	10	+accuracy	0.89	2481.6639999999998	16.0	25	207	643	10	639	769	587	751	441	0.2526572197675705	0	0.6938073394495413	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7138544150761196
345	0	0.4919724770642202	0.6949151541505542	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.94	555	555	555	0	0	0	0	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.224118845337948e-06	adam	10	+accuracy	0.51	2475.94	18.0	9	555	0	555	0	0	0	0	555	0.6891914904117584	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6948708466121128
346	0	0.4908256880733945	0.7223647662571498	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	99.0		135.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2513.32	611	657	683	593	345	585	625	591	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.3928056330931066e-06	adam	10	+accuracy	0.51	2513.32	5.0	9	611	623	10	593	303	585	625	10	0.6973268091678619	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7123825933252063
347	6	0.4174311926605505	0.7085068907056536	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2476.7039999999997	555	555	555	555	555	435	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1489244698095686e-05	adam	10	+accuracy	0.56	2476.7039999999997	8.0	15	555	157	555	555	0	395	0	555	0.6996511220932007	0	0.4174311926605505	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7084752363818032
348	0	0.5057339449541285	0.7078018231051308	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.16	555	349	555	555	555	549	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.591272427982733e-06	adam	10	+accuracy	0.49	2475.16	5.0	9	555	325	555	555	10	545	10	0	0.7243148684501648	0	0.5057339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7077719909804208
349	8	0.5573394495412844	0.6861946923392159	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.0					50.0			[1, 2, 3, 4, 5]	399.0		452.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.004	665	637	635	573	643	559	661	667	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1960996600082955e-05	adam	10	+accuracy	0.67	2480.004	10.0	17	665	637	0	0	643	511	0	667	0.6673925817012787	0	0.5550458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6857044271060398
350	5	0.5011467889908257	0.6921793350151607	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.1												linear					bag_of_word_counts	classifier	2482.9	1651	1651	1651	1651	1651	1651	1651	1649	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.12687232661832e-05	adam	10	+accuracy	0.51	2482.9	327.0	14	1651	1651	1651	1649	1651	1649	1649	1649	0.6949452757835388	0	0.5	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6921653151512146
351	20	0.6146788990825688	0.6806640497275761	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7]	452.0		359.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2483.368	647	681	641	635	601	633	639	613	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.154129506071871e-05	adam	10	+accuracy	0.8	2483.364	18.0	29	309	681	641	10	345	10	0	613	0.6196773052215576	0	0.6100917431192661	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.680418883051191
352	4	0.6525229357798165	0.6421209616320473	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.76	555	555	555	549	399	387	551	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.02039228926593704	adam	10	+accuracy	0.98	2475.76	7.0	13	545	551	10	525	369	359	539	555	0.1709418222308159	0	0.6330275229357798	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6343673808234078
353	0	0.5114678899082569	0.6966179226125989	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2476.308	555	555	555	413	555	465	409	10	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.4434197874023166e-05	adam	10	+accuracy	0.47	2476.2960000000003	4.0	9	555	555	555	385	555	433	379	10	0.704596221446991	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6962883557592121
